CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
48,0.4,0.64981949,0.19327731,0.0625,0.4375,1.0,0.00028871,0.2,2.08695652
49,0.53846154,0.58029197,0.24324324,0.0,0.46153846,1.0,0.00041689,0.33333333,1.55555556
50,0.4379085,0.55307263,0.0,0.0,0.5,1.0,0.0,0.23529412,67.0
51,0.45751634,0.55555556,0.02097902,0.0,0.5,1.0,3.349e-05,0.23529412,23.33333333
52,0.28333333,0.33139535,0.32,0.0625,0.1875,0.9375,0.00040169,0.13333333,1.0625
53,0.37894737,0.40405904,0.11111111,0.0,0.6,1.0,0.0001809,0.21052632,4.0
54,0.47058824,0.57580645,0.11111111,0.05555556,0.55555556,1.0,0.00020092,0.29411765,4.0
55,0.6025641,0.63662791,0.15315315,0.07692308,0.61538462,1.0,0.00026248,0.33333333,2.76470588
56,0.41758242,0.46153846,0.37704918,0.14285714,0.42857143,1.0,0.00065965,0.23076923,0.82608696
57,0.54285714,0.61304348,0.02564103,0.0,0.46666667,1.0,4.016e-05,0.35714286,19.0
58,0.47794118,0.56521739,0.0,0.0,0.47058824,1.0,0.0,0.25,65.0
59,0.66666667,0.70909091,0.21052632,0.1,0.5,1.0,0.00032096,0.44444444,1.875
60,0.47619048,0.53766234,0.03846154,0.0,0.4,1.0,5.355e-05,0.28571429,12.5
61,0.47619048,0.44444444,0.52380952,0.42857143,0.14285714,0.85714286,0.00063008,0.16666667,0.45454545
62,0.4952381,0.54069767,0.11864407,0.0,0.6,1.0,0.00018742,0.28571429,3.71428571
63,0.62121212,0.67777778,0.19607843,0.0,0.58333333,1.0,0.00033447,0.36363636,2.05
64,0.71111111,0.74226804,0.16883117,0.0,0.5,1.0,0.00026078,0.44444444,2.46153846
65,0.54545455,0.52358491,0.23404255,0.0,0.5,1.0,0.00036792,0.27272727,1.63636364
66,0.61538462,0.68406593,0.15044248,0.07692308,0.46153846,1.0,0.00026248,0.25,2.82352941
67,0.59090909,0.64285714,0.15217391,0.0,0.5,1.0,0.00023413,0.36363636,2.78571429
68,0.42647059,0.49191686,0.03333333,0.0,0.47058824,1.0,4.727e-05,0.25,14.5
69,0.40350877,0.50395257,0.11538462,0.05263158,0.68421053,1.0,0.00019039,0.11111111,3.83333333
70,0.5047619,0.60810811,0.02752294,0.0,0.53333333,1.0,4.016e-05,0.28571429,17.66666667
71,0.44444444,0.58082707,0.0,0.0,0.61111111,1.0,0.0,0.23529412,68.0
72,0.65454545,0.69124424,0.2173913,0.0,0.54545455,1.0,0.0003648,0.4,1.8
73,0.60606061,0.64367816,0.12087912,0.0,0.5,1.0,0.00018396,0.36363636,3.63636364
74,0.56363636,0.54237288,0.27058824,0.09090909,0.36363636,1.0,0.00041952,0.3,1.34782609
75,0.57142857,0.64705882,0.0,0.0,0.5,1.0,0.0,0.30769231,52.0
76,0.38562092,0.51145038,0.0,0.0,0.5,1.0,0.0,0.23529412,59.0
77,0.66666667,0.7037037,0.21052632,0.0,0.5,1.0,0.00032096,0.44444444,1.875
78,0.50549451,0.56304985,0.03157895,0.0,0.35714286,1.0,4.302e-05,0.30769231,15.33333333
79,0.28205128,0.34285714,0.42857143,0.15384615,0.15384615,0.69230769,0.00050953,0.16666667,0.66666667
80,0.54945055,0.575,0.0,0.0,0.57142857,1.0,0.0,0.30769231,50.0
81,0.475,0.54545455,0.07317073,0.0,0.5625,1.0,0.00011297,0.26666667,6.33333333
82,0.56060606,0.68691589,0.17777778,0.0,0.58333333,1.0,0.00026758,0.36363636,2.3125
83,0.48484848,0.62264151,0.27272727,0.08333333,0.41666667,1.0,0.00040136,0.27272727,1.33333333
84,0.6043956,0.67205543,0.0,0.0,0.64285714,1.0,0.0,0.38461538,55.0
85,0.51648352,0.58153846,0.05050505,0.0,0.5,1.0,7.17e-05,0.23076923,9.4
86,0.57142857,0.64390244,0.0,0.0,0.5,1.0,0.0,0.30769231,52.0
87,0.475,0.55980861,0.0,0.0,0.5625,1.0,0.0,0.26666667,57.0
88,0.51648352,0.55397727,0.0,0.0,0.35714286,1.0,0.0,0.30769231,47.0
89,0.23076923,0.2027027,0.51351351,0.53846154,0.15384615,0.53846154,0.00058673,0.08333333,0.47368421
90,0.37142857,0.54411765,0.17894737,0.0,0.33333333,1.0,0.00022758,0.21428571,2.29411765
91,0.55238095,0.64383562,0.0,0.0,0.8,1.0,0.0,0.35714286,58.0
92,0.375,0.46530612,0.1588785,0.0625,0.4375,1.0,0.0002134,0.2,2.64705882
93,0.47252747,0.57142857,0.11340206,0.0,0.57142857,1.0,0.00015774,0.23076923,3.90909091
94,0.55128205,0.62408759,0.10416667,0.0,0.61538462,1.0,0.0001544,0.33333333,4.3
95,0.27894737,0.52363636,0.23741007,0.05,0.35,1.0,0.00033166,0.10526316,1.60606061
96,0.38461538,0.42372881,0.16666667,0.0,0.28571429,1.0,0.00020076,0.23076923,2.5
97,0.48571429,0.50284091,0.11304348,0.06666667,0.46666667,1.0,0.00017403,0.28571429,3.92307692
98,0.60606061,0.62151394,0.23076923,0.08333333,0.5,1.0,0.00040136,0.36363636,1.66666667
99,0.47619048,0.54380665,0.05660377,0.0,0.53333333,1.0,8.032e-05,0.28571429,8.33333333
100,0.50833333,0.58974359,0.0,0.0,0.625,1.0,0.0,0.26666667,61.0
101,0.32051282,0.49484536,0.43820225,0.30769231,0.15384615,0.92307692,0.00060217,0.08333333,0.64102564
102,0.58974359,0.65830721,0.0,0.0,0.69230769,1.0,0.0,0.33333333,46.0
103,0.51515152,0.53333333,0.15,0.0,0.5,0.91666667,0.00020068,0.27272727,2.83333333
104,0.47619048,0.62068966,0.0,0.0,0.6,1.0,0.0,0.28571429,50.0
105,0.75555556,0.77830189,0.08108108,0.0,0.7,1.0,0.00012036,0.44444444,5.66666667
106,0.41904762,0.46428571,0.15384615,0.0,0.46666667,1.0,0.00021419,0.21428571,2.75
107,0.21794872,0.45,0.42372881,0.30769231,0.07692308,0.76923077,0.00038601,0.0,0.68
108,0.56060606,0.62211982,0.13953488,0.0,0.5,1.0,0.00020068,0.36363636,3.08333333
109,0.52777778,0.58333333,0.3968254,0.11111111,0.22222222,1.0,0.00055712,0.25,0.76
110,0.52777778,0.52702703,0.2962963,0.0,0.22222222,1.0,0.00035655,0.375,1.1875
111,0.43809524,0.55555556,0.12380952,0.0,0.46666667,1.0,0.00017403,0.28571429,3.53846154
112,0.59090909,0.64864865,0.11363636,0.0,0.5,1.0,0.00016724,0.36363636,3.9
113,0.57142857,0.63414634,0.01886792,0.0,0.71428571,1.0,2.868e-05,0.38461538,26.0
114,0.68181818,0.70588235,0.0,0.0,0.5,1.0,0.0,0.45454545,45.0
115,0.69090909,0.72540984,0.03797468,0.0,0.63636364,1.0,5.472e-05,0.5,12.66666667
116,0.71428571,0.68421053,0.4,0.0,0.42857143,1.0,0.0005728,0.5,0.75
117,0.53846154,0.60185185,0.04854369,0.0,0.57142857,1.0,7.17e-05,0.38461538,9.8
118,0.28333333,0.4351145,0.35849057,0.1875,0.3125,0.9375,0.000477,0.13333333,0.89473684
119,0.62820513,0.70786517,0.0,0.0,0.76923077,1.0,0.0,0.33333333,49.0
120,0.65151515,0.65753425,0.0,0.0,0.58333333,1.0,0.0,0.45454545,43.0
121,0.59090909,0.6446281,0.01265823,0.0,0.58333333,1.0,1.672e-05,0.36363636,39.0
122,0.69090909,0.7219917,0.02564103,0.0,0.63636364,1.0,3.648e-05,0.5,19.0
123,0.63636364,0.68835616,0.0,0.0,0.58333333,1.0,0.0,0.36363636,42.0
124,0.62121212,0.70188679,0.06818182,0.0,0.58333333,1.0,0.00010034,0.36363636,6.83333333
125,0.46666667,0.56,0.02970297,0.0,0.6,1.0,4.016e-05,0.28571429,16.33333333
126,0.15384615,0.0,0.52,0.53846154,0.07692308,0.0,0.00040145,0.08333333,0.46153846
127,0.41904762,0.59243697,0.04347826,0.0,0.53333333,1.0,5.355e-05,0.21428571,11.0
128,0.69090909,0.72332016,0.03797468,0.0,0.54545455,1.0,5.472e-05,0.4,12.66666667
129,0.63636364,0.68571429,0.13580247,0.0,0.54545455,1.0,0.00020064,0.4,3.18181818
130,0.53846154,0.46613546,0.03448276,0.0,0.61538462,1.0,4.632e-05,0.33333333,14.0
131,0.72727273,0.76923077,0.0,0.0,0.72727273,1.0,0.0,0.5,40.0
132,0.43382353,0.40769231,0.08527132,0.0,0.58823529,1.0,0.00012998,0.25,5.36363636
133,0.47619048,0.52173913,0.48717949,0.14285714,0.0,1.0,0.00054416,0.33333333,0.52631579
134,0.75,0.72631579,0.125,0.0,0.375,1.0,0.00015039,0.57142857,3.5
135,0.4952381,0.57407407,0.0,0.0,0.8,1.0,0.0,0.35714286,52.0
136,0.64444444,0.68627451,0.10769231,0.0,0.5,1.0,0.00014042,0.44444444,4.14285714
137,0.6969697,0.76363636,0.0,0.0,0.75,1.0,0.0,0.45454545,46.0
138,0.63636364,0.69444444,0.0,0.0,0.36363636,1.0,0.0,0.4,35.0
139,0.67272727,0.71052632,0.05128205,0.0,0.81818182,1.0,7.296e-05,0.4,9.25
140,0.32051282,0.53932584,0.21875,0.15384615,0.07692308,0.84615385,0.00021616,0.08333333,1.78571429
141,0.67272727,0.72413793,0.01333333,0.0,0.63636364,1.0,1.824e-05,0.4,37.0
142,0.36263736,0.43165468,0.34,0.0,0.28571429,1.0,0.00048757,0.23076923,0.97058824
143,0.63636364,0.67431193,0.0,0.0,0.54545455,1.0,0.0,0.4,35.0
144,0.35897436,0.43636364,0.33333333,0.07692308,0.23076923,1.0,0.00043233,0.25,1.0
145,0.62121212,0.66666667,0.0,0.0,0.58333333,1.0,0.0,0.36363636,41.0
146,0.65454545,0.69955157,0.0,0.0,0.54545455,1.0,0.0,0.4,36.0
147,0.68888889,0.71351351,0.04615385,0.0,0.5,1.0,6.018e-05,0.44444444,10.33333333
148,0.63636364,0.69339623,0.01408451,0.0,0.45454545,1.0,1.824e-05,0.4,35.0
149,0.70909091,0.73228346,0.0,0.0,0.72727273,1.0,0.0,0.5,39.0
150,0.70909091,0.73828125,0.0,0.0,0.63636364,1.0,0.0,0.5,39.0
151,0.56363636,0.61111111,0.01587302,0.0,0.45454545,1.0,1.824e-05,0.4,31.0
152,0.61818182,0.63076923,0.0,0.0,0.45454545,1.0,0.0,0.4,34.0
153,0.73333333,0.77272727,0.04347826,0.0,0.7,1.0,6.018e-05,0.44444444,11.0
154,0.56363636,0.66666667,0.20512821,0.09090909,0.63636364,1.0,0.00029184,0.3,1.9375
155,0.72222222,0.77777778,0.2238806,0.0,0.66666667,1.0,0.00033427,0.375,1.73333333
156,0.75555556,0.78139535,0.04225352,0.0,0.6,1.0,6.018e-05,0.44444444,11.33333333
157,0.46969697,0.48554913,0.07462687,0.08333333,0.33333333,1.0,8.362e-05,0.18181818,6.2
158,0.77777778,0.80254777,0.09677419,0.0,0.66666667,1.0,0.00013371,0.5,4.66666667
159,0.67857143,0.67857143,0.2244898,0.125,0.375,1.0,0.00027572,0.42857143,1.72727273
160,0.61818182,0.69587629,0.0,0.0,0.45454545,1.0,0.0,0.4,34.0
161,0.80952381,0.81428571,0.26086957,0.0,0.42857143,1.0,0.00034368,0.5,1.41666667
162,0.70909091,0.74409449,0.0,0.0,0.72727273,1.0,0.0,0.4,39.0
163,0.47619048,0.48,0.41176471,0.14285714,0.0,0.85714286,0.00040096,0.16666667,0.71428571
164,0.77777778,0.71523179,0.03448276,0.0,0.77777778,1.0,4.457e-05,0.625,14.0
165,0.65454545,0.71162791,0.0,0.0,0.72727273,1.0,0.0,0.4,36.0
166,0.72222222,0.79411765,0.16129032,0.11111111,0.66666667,1.0,0.00022285,0.25,2.6
167,0.77777778,0.76973684,0.03448276,0.0,0.77777778,1.0,4.457e-05,0.5,14.0
168,0.58333333,0.6,0.04545455,0.0,0.11111111,1.0,4.457e-05,0.375,10.5
169,0.47619048,0.4137931,0.35483871,0.14285714,0.14285714,0.85714286,0.00031504,0.16666667,0.90909091
170,0.62222222,0.64748201,0.03448276,0.0,0.5,1.0,4.012e-05,0.33333333,14.0
171,0.85714286,0.864,0.11111111,0.0,0.625,1.0,0.00015039,0.57142857,4.0
172,0.64444444,0.71153846,0.0,0.0,0.5,1.0,0.0,0.33333333,29.0
173,0.58333333,0.51136364,0.17647059,0.0,0.33333333,1.0,0.00020056,0.375,2.33333333
174,0.66666667,0.69827586,0.04,0.0,0.33333333,1.0,4.457e-05,0.375,12.0
175,0.77777778,0.81818182,0.11111111,0.0,0.66666667,1.0,0.00015599,0.5,4.0
176,0.95238095,0.94736842,0.11111111,0.0,0.71428571,1.0,0.0001432,0.83333333,4.0
177,0.55555556,0.73170732,0.25925926,0.22222222,0.33333333,0.88888889,0.00031198,0.125,1.42857143
178,0.52564103,0.62288136,0.04651163,0.0,0.69230769,1.0,6.176e-05,0.25,10.25
179,0.80555556,0.80981595,0.04918033,0.0,0.77777778,1.0,6.685e-05,0.625,9.66666667
180,0.62222222,0.6350365,0.08196721,0.0,0.6,1.0,0.0001003,0.44444444,5.6
181,0.37179487,0.5,0.20547945,0.15384615,0.23076923,1.0,0.0002316,0.16666667,1.93333333
182,0.68888889,0.70108696,0.0,0.0,0.4,1.0,0.0,0.44444444,31.0
183,0.52727273,0.65693431,0.0,0.0,0.45454545,1.0,0.0,0.3,29.0
184,0.52727273,0.61702128,0.14705882,0.0,0.45454545,1.0,0.0001824,0.3,2.9
185,0.57777778,0.62903226,0.0,0.0,0.4,1.0,0.0,0.33333333,26.0
186,0.77777778,0.78431373,0.08196721,0.0,0.77777778,1.0,0.00011142,0.5,5.6
187,0.75555556,0.76811594,0.0,0.0,0.7,1.0,0.0,0.55555556,34.0
188,0.85714286,0.85365854,0.12727273,0.0,0.625,1.0,0.00017546,0.71428571,3.42857143
189,0.75555556,0.78199052,0.0,0.0,0.7,1.0,0.0,0.55555556,34.0
190,0.71111111,0.73404255,0.0,0.0,0.5,1.0,0.0,0.44444444,32.0
191,0.77777778,0.78440367,0.0,0.0,0.9,1.0,0.0,0.55555556,35.0
192,0.85714286,0.85365854,0.04,0.0,0.625,1.0,5.013e-05,0.71428571,12.0
193,0.68888889,0.69230769,0.0,0.0,0.5,1.0,0.0,0.55555556,31.0
194,0.55555556,0.39473684,0.2,0.0,0.22222222,1.0,0.00022285,0.375,2.0
195,0.66666667,0.66,0.5625,0.28571429,0.28571429,1.0,0.00103105,0.33333333,0.38888889
196,0.86111111,0.87301587,0.0,0.0,0.77777778,1.0,0.0,0.625,31.0
197,0.76190476,0.76190476,0.15789474,0.0,0.42857143,1.0,0.00017184,0.5,2.66666667
198,0.43939394,0.65909091,0.24675325,0.25,0.41666667,1.0,0.00031775,0.09090909,1.52631579
199,0.80555556,0.8,0.0,0.0,0.66666667,1.0,0.0,0.625,29.0
200,0.62222222,0.6971831,0.0,0.0,0.5,1.0,0.0,0.33333333,28.0
201,0.42307692,0.54545455,0.175,0.0,0.46153846,1.0,0.00021616,0.25,2.35714286
202,0.75,0.7755102,0.0,0.0,0.44444444,1.0,0.0,0.5,27.0
203,0.63888889,0.64705882,0.0,0.0,0.33333333,1.0,0.0,0.5,23.0
204,0.75,0.73943662,0.0,0.0,0.55555556,1.0,0.0,0.5,27.0
205,0.77777778,0.75,0.0,0.0,0.66666667,1.0,0.0,0.625,28.0
206,0.66666667,0.62068966,0.0,0.0,0.44444444,1.0,0.0,0.375,24.0
207,1.0,1.0,0.33333333,0.0,0.0,1.0,0.0004008,1.0,1.0
208,0.6,0.65957447,0.0,0.0,0.5,1.0,0.0,0.33333333,27.0
209,0.71428571,0.71428571,0.02439024,0.0,0.25,1.0,2.507e-05,0.57142857,20.0
210,0.71428571,0.72222222,0.28571429,0.14285714,0.28571429,1.0,0.00034368,0.5,1.25
211,0.66666667,0.65217391,0.15151515,0.0,0.14285714,1.0,0.0001432,0.33333333,2.8
212,0.63888889,0.63888889,0.0,0.0,0.33333333,1.0,0.0,0.375,23.0
213,0.80555556,0.8313253,0.0,0.0,0.66666667,1.0,0.0,0.5,29.0
214,0.66666667,0.62068966,0.0,0.0,0.44444444,1.0,0.0,0.375,24.0
215,0.66666667,0.72413793,0.0,0.0,0.55555556,1.0,0.0,0.375,24.0
216,0.48717949,0.61809045,0.0,0.0,0.61538462,1.0,0.0,0.25,38.0
217,0.61904762,0.6,0.39534884,0.14285714,0.0,0.85714286,0.00048688,0.33333333,0.76470588
218,0.67857143,0.72151899,0.05,0.0,0.25,1.0,5.013e-05,0.42857143,9.5
219,0.92857143,0.91666667,0.0877193,0.0,1.0,1.0,0.00012533,0.85714286,5.2
220,0.52380952,0.62068966,0.26666667,0.14285714,0.14285714,1.0,0.00022912,0.33333333,1.375
221,0.61111111,0.6185567,0.04347826,0.0,0.44444444,1.0,4.457e-05,0.375,11.0
222,0.83333333,0.84745763,0.0,0.0,0.66666667,1.0,0.0,0.625,30.0
223,0.52380952,0.62068966,0.47619048,0.28571429,0.0,0.85714286,0.0005728,0.16666667,0.55
224,0.66666667,0.71900826,0.0,0.0,0.44444444,1.0,0.0,0.375,24.0
225,0.6,0.62307692,0.01818182,0.0,0.3,1.0,2.006e-05,0.33333333,27.0
226,0.71428571,0.72222222,0.31818182,0.0,0.14285714,1.0,0.00040096,0.5,1.07142857
227,0.80555556,0.82634731,0.0,0.0,0.66666667,1.0,0.0,0.5,29.0
228,0.85714286,0.83606557,0.07692308,0.0,0.75,1.0,0.00010026,0.71428571,6.0
229,0.69444444,0.72,0.0,0.0,0.55555556,1.0,0.0,0.375,25.0
230,0.66666667,0.73684211,0.02040816,0.0,0.22222222,1.0,2.228e-05,0.5,24.0
231,0.64444444,0.69677419,0.0,0.0,0.6,1.0,0.0,0.33333333,29.0
232,0.55555556,0.67857143,0.27272727,0.22222222,0.22222222,1.0,0.00033427,0.25,1.33333333
233,0.75555556,0.75,0.0,0.0,0.8,1.0,0.0,0.55555556,34.0
234,0.41025641,0.46808511,0.0,0.0,0.23076923,1.0,0.0,0.25,32.0
235,0.71428571,0.70909091,0.0625,0.0,0.28571429,1.0,5.728e-05,0.5,7.5
236,0.33333333,0.0,0.63157895,0.85714286,0.0,0.0,0.00068736,0.16666667,0.29166667
237,1.0,1.0,0.02325581,0.0,1.0,1.0,2.864e-05,1.0,21.0
238,0.52380952,0.51724138,0.48837209,0.14285714,0.0,0.85714286,0.00060144,0.16666667,0.52380952
239,0.66666667,0.6875,0.06666667,0.0,0.14285714,1.0,5.728e-05,0.33333333,7.0
240,0.82142857,0.83478261,0.0,0.0,0.625,1.0,0.0,0.57142857,23.0
241,0.47619048,0.625,0.55555556,0.28571429,0.0,0.71428571,0.000716,0.16666667,0.4
242,0.86666667,0.81818182,0.13333333,0.0,0.0,1.0,0.00013363,0.8,3.25
243,0.78571429,0.8,0.0,0.0,0.5,1.0,0.0,0.42857143,22.0
244,0.93333333,0.92307692,0.24324324,0.0,0.0,1.0,0.00030066,0.8,1.55555556
245,0.38095238,0.375,0.36,0.14285714,0.0,0.57142857,0.00025776,0.16666667,0.88888889
246,0.42857143,0.45,0.37931034,0.14285714,0.0,0.85714286,0.00031504,0.16666667,0.81818182
247,0.82142857,0.82300885,0.0,0.0,0.625,1.0,0.0,0.57142857,23.0
248,0.76190476,0.75,0.05882353,0.0,0.14285714,1.0,5.728e-05,0.5,8.0
249,0.42857143,0.5,0.56097561,0.28571429,0.0,0.85714286,0.00065872,0.16666667,0.39130435
250,0.80952381,0.82608696,0.10526316,0.0,0.28571429,1.0,0.00011456,0.5,4.25
251,0.71428571,0.67058824,0.0,0.0,0.25,1.0,0.0,0.42857143,20.0
252,0.55555556,0.66233766,0.18367347,0.0,0.22222222,1.0,0.00020056,0.375,2.22222222
253,0.66666667,0.65217391,0.41666667,0.14285714,0.0,0.85714286,0.0005728,0.33333333,0.7
254,0.80952381,0.82608696,0.17073171,0.0,0.28571429,1.0,0.00020048,0.5,2.42857143
255,0.75,0.74193548,0.0,0.0,0.375,1.0,0.0,0.57142857,21.0
256,0.66666667,0.66666667,0.15151515,0.0,0.0,1.0,0.0001432,0.5,2.8
257,0.58333333,0.6741573,0.25,0.22222222,0.55555556,0.88888889,0.00031198,0.25,1.5
258,0.57142857,0.72727273,0.45454545,0.42857143,0.0,1.0,0.0005728,0.33333333,0.6
259,0.63888889,0.69230769,0.0212766,0.0,0.33333333,1.0,2.228e-05,0.375,23.0
260,0.71428571,0.70588235,0.04761905,0.0,0.375,1.0,5.013e-05,0.57142857,10.0
261,0.54545455,0.58783784,0.07692308,0.0,0.54545455,1.0,9.12e-05,0.3,6.0
262,0.61904762,0.6,0.07142857,0.0,0.14285714,1.0,5.728e-05,0.33333333,6.5
263,0.78571429,0.79245283,0.0,0.0,0.5,1.0,0.0,0.57142857,22.0
264,0.71428571,0.69767442,0.0,0.0,0.25,1.0,0.0,0.57142857,20.0
265,1.0,1.0,0.11764706,0.0,0.0,1.0,0.00013363,1.0,3.75
266,0.89285714,0.89552239,0.0,0.0,0.75,1.0,0.0,0.71428571,25.0
267,0.33333333,0.33333333,0.58823529,0.71428571,0.0,0.42857143,0.0005728,0.16666667,0.35
268,0.61111111,0.63157895,0.0,0.0,0.33333333,1.0,0.0,0.375,22.0
269,0.66666667,0.58333333,0.0,0.0,0.44444444,1.0,0.0,0.5,24.0
270,0.89285714,0.87969925,0.0,0.0,0.875,1.0,0.0,0.71428571,25.0
271,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010022,1.0,5.0
272,0.38095238,0.0,0.6,0.85714286,0.0,0.0,0.00068736,0.16666667,0.33333333
273,0.85714286,0.82894737,0.05263158,0.0,0.28571429,1.0,5.728e-05,0.66666667,9.0
274,0.42857143,0.45,0.41935484,0.14285714,0.0,0.71428571,0.00037232,0.16666667,0.69230769
275,0.85714286,0.85365854,0.0,0.0,0.625,1.0,0.0,0.71428571,24.0
276,0.55555556,0.6375,0.16666667,0.11111111,0.33333333,1.0,0.00017828,0.25,2.5
277,0.52777778,0.70588235,0.30909091,0.11111111,0.11111111,1.0,0.00037884,0.25,1.11764706
278,0.33333333,0.0,0.6,0.85714286,0.0,0.0,0.00060144,0.16666667,0.33333333
279,0.33333333,0.6741573,0.14754098,0.0,0.15384615,0.92307692,0.00013896,0.08333333,2.88888889
280,0.58333333,0.62195122,0.20754717,0.0,0.11111111,1.0,0.00024513,0.375,1.90909091
281,0.71428571,0.75862069,0.09090909,0.0,0.25,1.0,0.00010026,0.42857143,5.0
282,0.66666667,0.70212766,0.41666667,0.14285714,0.14285714,1.0,0.0005728,0.33333333,0.7
283,0.66666667,0.6875,0.17647059,0.14285714,0.14285714,1.0,0.00017184,0.33333333,2.33333333
284,0.71428571,0.69767442,0.0,0.0,0.375,1.0,0.0,0.42857143,20.0
285,0.86666667,0.81818182,0.25714286,0.0,0.0,1.0,0.00030066,0.8,1.44444444
