CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
42,0.66666667,0.6,0.27272727,0.0,0.75,0.75,0.00030036,0.33333333,1.33333333
43,0.28571429,0.0,0.0,0.0,0.28571429,0.0,0.0,0.16666667,6.0
44,0.33333333,0.0,0.0,0.0,0.16666667,0.0,0.0,0.2,5.0
45,0.33333333,0.0,0.0,0.0,0.16666667,0.0,0.0,0.2,5.0
46,0.83333333,0.75,0.16666667,0.0,1.0,1.0,0.00020024,0.66666667,2.5
47,1.0,1.0,0.33333333,0.33333333,1.0,1.0,0.00040032,1.0,1.0
48,0.66666667,0.61363636,0.0,0.0,1.0,1.0,0.0,0.5,14.0
49,0.28571429,0.21428571,0.38461538,0.25,0.625,0.375,0.0005014,0.14285714,0.8
50,0.5,0.0,0.23076923,0.0,0.8,0.0,0.00024038,0.25,1.66666667
51,0.33333333,0.0,0.0,0.0,0.16666667,0.0,0.0,0.2,5.0
52,0.33333333,0.0,0.0,0.0,0.16666667,0.0,0.0,0.2,5.0
53,0.33333333,0.0,0.0,0.0,0.16666667,0.0,0.0,0.2,5.0
54,0.33333333,0.0,0.0,0.0,0.16666667,0.0,0.0,0.2,5.0
55,0.52380952,0.46153846,0.12,0.0,1.0,0.85714286,0.00017184,0.33333333,3.66666667
56,1.0,1.0,0.33333333,0.33333333,1.0,1.0,0.00040032,1.0,1.0
57,1.0,1.0,0.4,0.33333333,1.0,1.0,0.00053376,1.0,0.75
58,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
59,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
60,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
61,0.8,0.78947368,0.0,0.0,1.0,1.0,0.0,0.5,8.0
62,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
63,1.0,1.0,0.07692308,0.0,1.0,1.0,0.00010012,1.0,6.0
64,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
65,0.9,0.875,0.0,0.0,1.0,1.0,0.0,0.75,9.0
66,0.28571429,0.0,0.0,0.0,0.28571429,0.0,0.0,0.16666667,6.0
67,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.25,4.0
68,0.83333333,0.75,0.23076923,0.0,1.0,1.0,0.00030036,0.66666667,1.66666667
69,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.25,4.0
70,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.25,4.0
71,0.83333333,0.75,0.28571429,0.0,1.0,1.0,0.00040048,0.66666667,1.25
72,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.25,4.0
73,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.25,4.0
74,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
75,0.83333333,0.75,0.09090909,0.0,1.0,1.0,0.00010012,0.66666667,5.0
76,1.0,1.0,0.07692308,0.0,1.0,1.0,0.00010012,1.0,6.0
77,1.0,1.0,0.07692308,0.0,1.0,1.0,0.00010012,1.0,6.0
78,0.7,0.64285714,0.06666667,0.0,1.0,1.0,8.013e-05,0.5,7.0
79,0.22222222,0.0,0.05882353,0.0,0.44444444,0.0,4.459e-05,0.125,8.0
80,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
81,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
82,0.4,0.0,0.11111111,0.0,0.2,0.0,8.013e-05,0.25,4.0
83,0.7,0.6,0.0,0.0,1.0,1.0,0.0,0.5,7.0
84,0.66666667,0.6,0.33333333,0.25,0.75,0.75,0.00040048,0.33333333,1.0
85,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.11111111,9.0
86,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
87,0.83333333,0.75,0.16666667,0.0,1.0,1.0,0.00020024,0.66666667,2.5
88,0.33333333,0.0,0.0,0.0,0.33333333,0.0,0.0,0.2,5.0
89,0.33333333,0.0,0.0,0.0,0.33333333,0.0,0.0,0.2,5.0
90,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.25,4.0
91,0.33333333,0.0,0.33333333,0.16666667,0.33333333,0.0,0.000334,0.2,1.0
92,0.4,0.0,0.11111111,0.0,0.2,0.0,8.013e-05,0.25,4.0
93,0.28571429,0.0,0.07692308,0.0,0.28571429,0.0,5.728e-05,0.16666667,6.0
94,0.4,0.0,0.11111111,0.0,0.2,0.0,8.013e-05,0.25,4.0
95,0.4,0.0,0.11111111,0.0,0.2,0.0,8.013e-05,0.25,4.0
96,0.33333333,0.0,0.0,0.0,0.33333333,0.0,0.0,0.2,5.0
97,1.0,1.0,0.33333333,0.0,1.0,1.0,0.00040032,1.0,1.0
98,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.25,4.0
99,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.25,4.0
100,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
101,1.0,1.0,0.14285714,0.0,1.0,1.0,0.00013344,1.0,3.0
102,0.5,0.0,0.25,0.0,0.25,0.0,0.00020024,0.33333333,1.5
103,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
104,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
105,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0
106,0.66666667,0.6,0.2,0.25,0.75,0.75,0.00020024,0.33333333,2.0
107,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
108,1.0,1.0,0.14285714,0.0,1.0,1.0,0.00013344,1.0,3.0
109,0.5,0.0,0.14285714,0.0,0.25,0.0,0.00010012,0.33333333,3.0
110,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
111,1.0,1.0,0.33333333,0.0,1.0,1.0,0.00040032,1.0,1.0
112,0.33333333,0.0,0.0,0.0,0.5,0.0,0.0,0.2,5.0
113,0.66666667,0.6,0.11111111,0.0,0.75,0.75,0.00010012,0.33333333,4.0
114,0.66666667,0.6,0.2,0.25,0.75,0.75,0.00020024,0.33333333,2.0
115,0.33333333,0.0,0.0,0.0,0.33333333,0.0,0.0,0.2,5.0
116,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
117,0.4,0.0,0.11111111,0.0,0.4,0.0,8.013e-05,0.25,4.0
118,0.5,0.0,0.4,0.0,0.5,0.0,0.00040048,0.33333333,0.75
119,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
120,0.66666667,0.0,0.42857143,0.0,0.33333333,0.0,0.00040032,0.5,0.66666667
121,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
122,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
123,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
124,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.25,4.0
125,1.0,1.0,0.14285714,0.0,1.0,1.0,0.00013344,1.0,3.0
126,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
127,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.25,4.0
128,0.33333333,0.0,0.0,0.0,0.5,0.0,0.0,0.2,5.0
129,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
130,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
131,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
132,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
133,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
134,1.0,0.0,0.6,0.5,0.0,0.0,0.00060024,1.0,0.33333333
135,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.25,4.0
136,0.33333333,0.0,0.0,0.0,0.5,0.0,0.0,0.2,5.0
137,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
138,1.0,1.0,0.14285714,0.0,1.0,1.0,0.00013344,1.0,3.0
139,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0
140,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
141,1.0,1.0,0.14285714,0.0,1.0,1.0,0.00013344,1.0,3.0
142,1.0,1.0,0.14285714,0.0,1.0,1.0,0.00013344,1.0,3.0
143,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
144,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.25,4.0
145,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.25,4.0
146,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
147,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
148,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
149,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
150,0.5,0.0,0.25,0.0,0.25,0.0,0.00020024,0.33333333,1.5
151,1.0,1.0,0.14285714,0.0,1.0,1.0,0.00013344,1.0,3.0
152,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0
153,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.25,4.0
154,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
155,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
156,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
157,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
158,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
159,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
160,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
161,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
162,1.0,1.0,0.14285714,0.0,1.0,1.0,0.00013344,1.0,3.0
163,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
164,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
165,1.0,1.0,0.14285714,0.0,1.0,1.0,0.00013344,1.0,3.0
166,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
167,0.66666667,0.0,0.33333333,0.0,0.33333333,0.0,0.00026688,0.5,1.0
168,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
169,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
170,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
171,0.33333333,0.0,0.0,0.0,0.5,0.0,0.0,0.2,5.0
172,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
173,1.0,1.0,0.14285714,0.0,1.0,1.0,0.00013344,1.0,3.0
174,1.0,1.0,0.14285714,0.0,1.0,1.0,0.00013344,1.0,3.0
175,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
176,0.33333333,0.0,0.0,0.0,0.5,0.0,0.0,0.2,5.0
177,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
178,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
179,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
180,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
181,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
182,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.25,4.0
183,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
184,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
185,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
186,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
187,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
188,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
189,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
190,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
191,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
192,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
193,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
194,1.0,0.0,0.85714286,0.5,0.0,0.0,0.00240096,1.0,0.08333333
195,0.66666667,0.0,0.2,0.0,0.33333333,0.0,0.00013344,0.5,2.0
196,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
197,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
198,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
199,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
200,1.0,0.0,0.33333333,0.0,0.0,0.0,0.00020008,1.0,1.0
201,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
202,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
203,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
204,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
205,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
206,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
207,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
208,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
209,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
210,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
211,0.66666667,0.0,0.2,0.0,0.33333333,0.0,0.00013344,0.5,2.0
212,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
213,0.66666667,0.0,0.2,0.0,0.33333333,0.0,0.00013344,0.5,2.0
214,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
215,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
216,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
217,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
218,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
219,0.66666667,0.0,0.2,0.0,0.33333333,0.0,0.00013344,0.5,2.0
220,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
221,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
222,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
223,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
224,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
225,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
226,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
227,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
228,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
229,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
230,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
231,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
232,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
233,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
234,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
235,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
236,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
237,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
238,1.0,0.0,0.5,0.0,0.0,0.0,0.00040016,1.0,0.5
239,1.0,0.0,0.33333333,0.0,0.0,0.0,0.00020008,1.0,1.0
240,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
241,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
242,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
243,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
244,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
245,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
246,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
247,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
248,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
249,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
250,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
251,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
252,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
253,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
254,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
255,0.66666667,0.0,0.33333333,0.0,0.33333333,0.0,0.00026688,0.5,1.0
256,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
257,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
258,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
259,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
260,1.0,0.0,0.5,0.0,0.0,0.0,0.00040016,1.0,0.5
261,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
262,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
263,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
264,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
265,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
266,1.0,0.0,0.33333333,0.0,0.0,0.0,0.00020008,1.0,1.0
267,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
268,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
269,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
270,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
271,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
272,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
273,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
274,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
275,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
276,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
277,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
278,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
279,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
280,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
281,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
282,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
283,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
284,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
285,1.0,0.0,0.33333333,0.0,0.0,0.0,0.00020008,1.0,1.0
286,1.0,0.0,0.66666667,0.5,0.0,0.0,0.00080032,1.0,0.25
287,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
288,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
289,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
290,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
291,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
292,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
293,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
294,1.0,0.0,0.33333333,0.0,0.0,0.0,0.00020008,1.0,1.0
295,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
296,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
297,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
298,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
299,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
300,1.0,0.0,0.5,0.0,0.0,0.0,0.00040016,1.0,0.5
301,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
302,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
303,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
304,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
305,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
306,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
307,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
308,1.0,0.0,0.75,0.5,0.0,0.0,0.00120048,1.0,0.16666667
309,1.0,0.0,0.33333333,0.0,0.0,0.0,0.00020008,1.0,1.0
310,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
311,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
312,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
313,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
314,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
315,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
316,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
317,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
318,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
319,1.0,0.0,0.77777778,0.5,0.0,0.0,0.00140056,1.0,0.14285714
320,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
321,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
322,1.0,0.0,0.5,0.0,0.0,0.0,0.00040016,1.0,0.5
323,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
324,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
325,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
326,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
327,1.0,0.0,0.77777778,0.5,0.0,0.0,0.00140056,1.0,0.14285714
328,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
329,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
330,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
331,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
